starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 02 14:47:26 2018	1522680446	0	14	14	14
Mon Apr 02 14:47:33 2018	1522680453	0	14	14	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	14	14
Mon Apr 02 14:47:23 2018	1522680443	1	14	14	14
Mon Apr 02 14:47:34 2018	1522680454	0	14	14	14
Mon Apr 02 14:47:32 2018	1522680452	0	14	14	14
Mon Apr 02 14:47:34 2018	1522680454	0	14	14	14
Mon Apr 02 14:47:36 2018	1522680456	0	14	14	14
Mon Apr 02 14:47:28 2018	1522680448	1	14	14	14
Mon Apr 02 14:47:33 2018	1522680453	0	14	14	14
Mon Apr 02 14:47:24 2018	1522680444	0	14	14	14
Mon Apr 02 14:47:28 2018	1522680448	0	14	14	14
Mon Apr 02 14:47:36 2018	1522680456	0	14	14	14
Mon Apr 02 14:47:33 2018	1522680453	0	14	14	14
Mon Apr 02 14:47:25 2018	1522680445	0	14	14	14
Mon Apr 02 14:47:24 2018	1522680444	0	14	14	14
Mon Apr 02 14:47:27 2018	1522680447	0	14	14	14
Mon Apr 02 14:47:23 2018	1522680443	0	14	14	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:25 2018	1522680445	0	14	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	14	15	14
Mon Apr 02 14:47:34 2018	1522680454	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:25 2018	1522680445	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:34 2018	1522680454	0	14	15	14
Mon Apr 02 14:47:34 2018	1522680454	0	14	15	14
Mon Apr 02 14:47:36 2018	1522680456	0	14	15	14
Mon Apr 02 14:47:32 2018	1522680452	0	14	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	14	15	14
Mon Apr 02 14:47:27 2018	1522680447	1	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	1	14	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	14	15	14
Mon Apr 02 14:47:24 2018	1522680444	0	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	14	15	14
Mon Apr 02 14:47:32 2018	1522680452	0	14	15	14
Mon Apr 02 14:47:25 2018	1522680445	1	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	1	14	15	14
Mon Apr 02 14:47:25 2018	1522680445	0	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:32 2018	1522680452	0	14	15	14
Mon Apr 02 14:47:24 2018	1522680444	0	14	15	14
Mon Apr 02 14:47:24 2018	1522680444	0	14	15	14
Mon Apr 02 14:47:37 2018	1522680457	0	14	15	14
Mon Apr 02 14:47:24 2018	1522680444	0	14	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	14	15	14
Mon Apr 02 14:47:24 2018	1522680444	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:23 2018	1522680443	0	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	1	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:34 2018	1522680454	1	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:34 2018	1522680454	0	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	14	15	14
Mon Apr 02 14:47:32 2018	1522680452	0	14	15	14
Mon Apr 02 14:47:25 2018	1522680445	0	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:32 2018	1522680452	1	14	15	14
Mon Apr 02 14:47:25 2018	1522680445	0	14	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:34 2018	1522680454	0	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	14	15	14
Mon Apr 02 14:47:24 2018	1522680444	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:22 2018	1522680442	0	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:26 2018	1522680446	0	14	15	14
Mon Apr 02 14:47:24 2018	1522680444	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	14	15	14
Mon Apr 02 14:47:25 2018	1522680445	0	14	15	14
Mon Apr 02 14:47:27 2018	1522680447	0	14	15	14
Mon Apr 02 14:47:26 2018	1522680446	0	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	14	15	14
Mon Apr 02 14:47:27 2018	1522680447	0	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:27 2018	1522680447	0	14	15	14
Mon Apr 02 14:47:32 2018	1522680452	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	14	15	14
Mon Apr 02 14:47:27 2018	1522680447	0	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	14	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	14	15	14
Mon Apr 02 14:47:34 2018	1522680454	0	14	15	14
Mon Apr 02 14:47:36 2018	1522680456	0	14	15	14
Mon Apr 02 14:47:32 2018	1522680452	0	14	15	14
Mon Apr 02 14:47:32 2018	1522680452	0	14	15	14
Mon Apr 02 14:47:23 2018	1522680443	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	1	14	15	14
Mon Apr 02 14:47:23 2018	1522680443	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:36 2018	1522680456	0	14	15	14
Mon Apr 02 14:47:25 2018	1522680445	0	14	15	14
Mon Apr 02 14:47:32 2018	1522680452	0	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	1	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	14	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	14	15	14
Mon Apr 02 14:47:25 2018	1522680445	0	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	14	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	14	15	14
Mon Apr 02 14:47:37 2018	1522680457	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	14	15	14
Mon Apr 02 14:47:34 2018	1522680454	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	14
Mon Apr 02 14:47:35 2018	1522680455	1	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	14	15	14
Mon Apr 02 14:47:23 2018	1522680443	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	14
Mon Apr 02 14:47:35 2018	1522680455	1	14	15	14
Mon Apr 02 14:47:22 2018	1522680442	0	14	15	14
Mon Apr 02 14:47:25 2018	1522680445	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	1	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:36 2018	1522680456	1	14	15	14
Mon Apr 02 14:47:34 2018	1522680454	1	14	15	14
Mon Apr 02 14:47:27 2018	1522680447	0	14	15	14
Mon Apr 02 14:47:34 2018	1522680454	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	1	14	15	14
Mon Apr 02 14:47:36 2018	1522680456	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:25 2018	1522680445	0	14	15	14
Mon Apr 02 14:47:27 2018	1522680447	0	15	15	14
Mon Apr 02 14:47:26 2018	1522680446	1	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	14	15	14
Mon Apr 02 14:47:32 2018	1522680452	0	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:25 2018	1522680445	0	14	15	14
Mon Apr 02 14:47:26 2018	1522680446	0	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:34 2018	1522680454	1	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	14
Mon Apr 02 14:47:26 2018	1522680446	0	15	15	15
Mon Apr 02 14:47:35 2018	1522680455	0	15	15	14
Mon Apr 02 14:47:37 2018	1522680457	0	15	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	14	15	14
Mon Apr 02 14:47:27 2018	1522680447	0	15	15	14
Mon Apr 02 14:47:26 2018	1522680446	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	14	15	14
Mon Apr 02 14:47:27 2018	1522680447	0	15	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	15
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	14
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	14
Mon Apr 02 14:47:36 2018	1522680456	0	14	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	15
Mon Apr 02 14:47:34 2018	1522680454	0	14	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	14
Mon Apr 02 14:47:29 2018	1522680449	1	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	15	15	15
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:26 2018	1522680446	0	15	15	15
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	14
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	15	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	14
Mon Apr 02 14:47:37 2018	1522680457	0	15	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	15	15	14
Mon Apr 02 14:47:35 2018	1522680455	1	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	15	15	15
Mon Apr 02 14:47:35 2018	1522680455	0	15	15	14
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	15
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	15	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	14	15	14
Mon Apr 02 14:47:26 2018	1522680446	0	15	15	15
Mon Apr 02 14:47:28 2018	1522680448	1	14	15	14
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	15
Mon Apr 02 14:47:33 2018	1522680453	0	15	15	15
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	14
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	14	15	14
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	15	15	14
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	14
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:28 2018	1522680448	0	14	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	15	15	14
Mon Apr 02 14:47:26 2018	1522680446	1	14	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	15	15	15
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	15
Mon Apr 02 14:47:26 2018	1522680446	0	15	15	15
Mon Apr 02 14:47:34 2018	1522680454	0	15	15	15
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	1	14	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	14
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	15
Mon Apr 02 14:47:37 2018	1522680457	0	15	15	15
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	15
Mon Apr 02 14:47:22 2018	1522680442	0	15	15	14
Mon Apr 02 14:47:22 2018	1522680442	0	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	14
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	15
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	14
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	15
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	14
Mon Apr 02 14:47:29 2018	1522680449	0	15	15	15
Mon Apr 02 14:47:34 2018	1522680454	0	15	15	15
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	14
Mon Apr 02 14:47:23 2018	1522680443	1	14	15	14
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:22 2018	1522680442	0	15	15	15
Mon Apr 02 14:47:27 2018	1522680447	1	15	15	14
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:35 2018	1522680455	0	15	15	15
Mon Apr 02 14:47:23 2018	1522680443	1	14	15	14
Mon Apr 02 14:47:35 2018	1522680455	0	15	15	15
Mon Apr 02 14:47:37 2018	1522680457	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:26 2018	1522680446	0	15	15	15
Mon Apr 02 14:47:26 2018	1522680446	0	15	15	15
Mon Apr 02 14:47:26 2018	1522680446	0	15	15	14
Mon Apr 02 14:47:27 2018	1522680447	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:34 2018	1522680454	1	14	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	15	15	15
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	15
Mon Apr 02 14:47:34 2018	1522680454	1	15	15	14
Mon Apr 02 14:47:33 2018	1522680453	0	15	15	15
Mon Apr 02 14:47:22 2018	1522680442	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	15
Mon Apr 02 14:47:34 2018	1522680454	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:23 2018	1522680443	1	15	15	15
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	15
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	15
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:35 2018	1522680455	0	15	15	15
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	15
Mon Apr 02 14:47:26 2018	1522680446	0	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	1	15	15	14
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	15
Mon Apr 02 14:47:33 2018	1522680453	1	15	15	14
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	15
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	15
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	15
Mon Apr 02 14:47:26 2018	1522680446	0	15	15	15
Mon Apr 02 14:47:35 2018	1522680455	0	15	15	15
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	15
Mon Apr 02 14:47:27 2018	1522680447	0	15	15	15
Mon Apr 02 14:47:34 2018	1522680454	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	15
Mon Apr 02 14:47:37 2018	1522680457	0	15	15	15
Mon Apr 02 14:47:22 2018	1522680442	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	15
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:37 2018	1522680457	0	15	15	15
Mon Apr 02 14:47:29 2018	1522680449	0	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	15
Mon Apr 02 14:47:27 2018	1522680447	0	15	15	15
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	15
Mon Apr 02 14:47:27 2018	1522680447	0	15	15	15
Mon Apr 02 14:47:26 2018	1522680446	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:33 2018	1522680453	0	15	15	15
Mon Apr 02 14:47:35 2018	1522680455	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:26 2018	1522680446	1	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:27 2018	1522680447	0	15	15	15
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	15
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:22 2018	1522680442	1	15	15	14
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:29 2018	1522680449	0	15	15	15
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	15
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	1	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:33 2018	1522680453	0	15	15	15
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	15
Mon Apr 02 14:47:37 2018	1522680457	0	15	15	15
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:22 2018	1522680442	0	15	15	15
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	15
Mon Apr 02 14:47:37 2018	1522680457	0	15	15	15
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	15
Mon Apr 02 14:47:22 2018	1522680442	0	15	15	15
Mon Apr 02 14:47:26 2018	1522680446	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:27 2018	1522680447	1	15	15	15
Mon Apr 02 14:47:33 2018	1522680453	0	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:34 2018	1522680454	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:29 2018	1522680449	0	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	15
Mon Apr 02 14:47:37 2018	1522680457	0	15	15	15
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	15
Mon Apr 02 14:47:27 2018	1522680447	0	15	15	15
Mon Apr 02 14:47:35 2018	1522680455	1	15	15	15
Mon Apr 02 14:47:26 2018	1522680446	0	15	15	15
Mon Apr 02 14:47:27 2018	1522680447	1	15	15	15
Mon Apr 02 14:47:26 2018	1522680446	0	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	15
Mon Apr 02 14:47:34 2018	1522680454	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:34 2018	1522680454	0	15	15	15
Mon Apr 02 14:47:29 2018	1522680449	0	15	15	15
Mon Apr 02 14:47:37 2018	1522680457	0	15	15	15
Mon Apr 02 14:47:33 2018	1522680453	0	15	15	15
Mon Apr 02 14:47:33 2018	1522680453	0	15	15	15
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	15
Mon Apr 02 14:47:33 2018	1522680453	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	15
Mon Apr 02 14:47:37 2018	1522680457	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:27 2018	1522680447	0	15	15	15
Mon Apr 02 14:47:37 2018	1522680457	0	15	15	15
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	15
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:33 2018	1522680453	0	15	15	15
Mon Apr 02 14:47:31 2018	1522680451	0	15	15	15
Mon Apr 02 14:47:37 2018	1522680457	0	15	15	15
Mon Apr 02 14:47:27 2018	1522680447	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	15
Mon Apr 02 14:47:34 2018	1522680454	0	15	15	15
Mon Apr 02 14:47:29 2018	1522680449	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	15
Mon Apr 02 14:47:22 2018	1522680442	0	15	15	15
Mon Apr 02 14:47:35 2018	1522680455	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:27 2018	1522680447	0	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	15
Mon Apr 02 14:47:26 2018	1522680446	1	15	15	15
Mon Apr 02 14:47:34 2018	1522680454	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:26 2018	1522680446	0	15	15	15
Mon Apr 02 14:47:36 2018	1522680456	0	15	15	15
Mon Apr 02 14:47:22 2018	1522680442	0	15	15	15
Mon Apr 02 14:47:37 2018	1522680457	0	15	15	15
Mon Apr 02 14:47:23 2018	1522680443	0	15	15	15
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	15
Mon Apr 02 14:47:35 2018	1522680455	0	15	15	15
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	15
Mon Apr 02 14:47:35 2018	1522680455	0	15	15	15
Mon Apr 02 14:47:35 2018	1522680455	0	15	15	15
Mon Apr 02 14:47:34 2018	1522680454	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:22 2018	1522680442	0	15	15	15
Mon Apr 02 14:47:30 2018	1522680450	0	15	15	15
Mon Apr 02 14:47:32 2018	1522680452	0	15	15	15
Mon Apr 02 14:47:28 2018	1522680448	0	15	15	15
Mon Apr 02 14:47:30 2018	1522680450	1	15	15	15
Mon Apr 02 14:47:24 2018	1522680444	0	15	15	15
Mon Apr 02 14:47:29 2018	1522680449	0	15	15	15
Mon Apr 02 14:47:25 2018	1522680445	0	15	15	15
Mon Apr 02 14:47:22 2018	1522680442	0	15	15	15
Mon Apr 02 14:47:22 2018	1522680442	0	15	16	15
Mon Apr 02 14:47:22 2018	1522680442	0	15	16	15
